Race,Year,Circuit,Driver,DriverNumber,Team,LapNumber,PositionBefore,PositionAfter,PositionChange,ValidLapsEvaluated,Compound,TyreLife,FreshTyre,TrackStatus,IsSafetyCarPit,IsYellowFlagPit,TotalRaceLaps,RaceProgress,Label,OvertakingDifficulty,PitLossSeconds,OvertakingDifficulty_Numeric,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife_Category,Compound_Numeric,EarlyRace,MidRace,LateRace,LapsToEnd,EstimatedStintLength,InTypicalPitWindow
Hungarian Grand Prix,2024,Budapest,HAM,44,Mercedes,16.0,4.0,6.0,2.0,4,MEDIUM,16.0,True,1,False,False,70.0,0.22857142857142856,1.0,Medium,19.0,2,3.0,0,0,0,0,Good,2.0,1,0,0,54.0,16.0,1
Hungarian Grand Prix,2024,Budapest,HAM,44,Mercedes,17.0,5.0,5.6,0.5999999999999996,5,HARD,1.0,True,1,False,False,70.0,0.24285714285714285,1.0,Medium,19.0,2,4.0,0,0,0,0,Fresh,3.0,1,0,0,53.0,1.0,1
Hungarian Grand Prix,2024,Budapest,HAM,44,Mercedes,40.0,3.0,5.0,2.0,4,HARD,24.0,True,1,False,False,70.0,0.5714285714285714,1.0,Medium,19.0,2,2.0,0,1,0,0,Good,3.0,0,1,0,30.0,24.0,1
Hungarian Grand Prix,2024,Budapest,HAM,44,Mercedes,41.0,4.0,5.0,1.0,5,HARD,1.0,True,1,False,False,70.0,0.5857142857142857,1.0,Medium,19.0,2,3.0,0,0,0,0,Fresh,3.0,0,1,0,29.0,1.0,1
Hungarian Grand Prix,2024,Budapest,LEC,16,Ferrari,23.0,1.0,5.0,4.0,4,MEDIUM,23.0,True,1,False,False,70.0,0.32857142857142857,0.0,Medium,19.0,2,0.0,1,1,0,0,Good,2.0,1,0,0,47.0,23.0,1
Hungarian Grand Prix,2024,Budapest,LEC,16,Ferrari,24.0,1.0,5.0,4.0,5,HARD,1.0,True,1,False,False,70.0,0.34285714285714286,0.0,Medium,19.0,2,0.0,1,1,0,0,Fresh,3.0,0,1,0,46.0,1.0,1
Hungarian Grand Prix,2024,Budapest,LEC,16,Ferrari,40.0,5.0,6.0,1.0,4,HARD,17.0,True,1,False,False,70.0,0.5714285714285714,1.0,Medium,19.0,2,4.0,0,0,0,0,Good,3.0,0,1,0,30.0,17.0,1
Hungarian Grand Prix,2024,Budapest,LEC,16,Ferrari,41.0,5.0,6.0,1.0,5,MEDIUM,1.0,True,1,False,False,70.0,0.5857142857142857,1.0,Medium,19.0,2,4.0,0,0,0,0,Fresh,2.0,0,1,0,29.0,1.0,1
Hungarian Grand Prix,2024,Budapest,VER,1,Red Bull Racing,21.0,1.0,4.25,3.25,4,MEDIUM,21.0,True,1,False,False,70.0,0.3,0.0,Medium,19.0,2,0.0,1,1,0,0,Good,2.0,1,0,0,49.0,21.0,1
Hungarian Grand Prix,2024,Budapest,VER,1,Red Bull Racing,22.0,1.0,4.2,3.2,5,HARD,1.0,True,1,False,False,70.0,0.3142857142857143,0.0,Medium,19.0,2,0.0,1,1,0,0,Fresh,3.0,1,0,0,48.0,1.0,1
Hungarian Grand Prix,2024,Budapest,VER,1,Red Bull Racing,49.0,1.0,5.0,4.0,4,HARD,28.0,True,1,False,False,70.0,0.7,0.0,Medium,19.0,2,0.0,1,1,0,0,Worn,3.0,0,0,1,21.0,28.0,1
Hungarian Grand Prix,2024,Budapest,VER,1,Red Bull Racing,50.0,1.0,5.0,4.0,5,MEDIUM,1.0,True,1,False,False,70.0,0.7142857142857143,0.0,Medium,19.0,2,0.0,1,1,0,0,Fresh,2.0,0,0,1,20.0,1.0,1
Hungarian Grand Prix,2024,Budapest,SAI,55,Ferrari,21.0,3.0,7.5,4.5,4,MEDIUM,21.0,True,1,False,False,70.0,0.3,0.0,Medium,19.0,2,2.0,0,1,0,0,Good,2.0,1,0,0,49.0,21.0,1
Hungarian Grand Prix,2024,Budapest,SAI,55,Ferrari,22.0,4.0,7.2,3.2,5,HARD,1.0,True,1,False,False,70.0,0.3142857142857143,0.0,Medium,19.0,2,3.0,0,0,0,0,Fresh,3.0,1,0,0,48.0,1.0,1
Hungarian Grand Prix,2024,Budapest,SAI,55,Ferrari,47.0,3.0,6.0,3.0,4,HARD,26.0,True,1,False,False,70.0,0.6714285714285714,0.0,Medium,19.0,2,2.0,0,1,0,0,Worn,3.0,0,0,1,23.0,26.0,1
Hungarian Grand Prix,2024,Budapest,SAI,55,Ferrari,48.0,4.0,6.0,2.0,5,MEDIUM,1.0,True,1,False,False,70.0,0.6857142857142857,1.0,Medium,19.0,2,3.0,0,0,0,0,Fresh,2.0,0,0,1,22.0,1.0,1
Hungarian Grand Prix,2024,Budapest,PER,11,Red Bull Racing,28.0,9.0,11.0,2.0,4,HARD,28.0,True,1,False,False,70.0,0.4,1.0,Medium,19.0,2,8.0,0,0,1,0,Worn,3.0,0,1,0,42.0,28.0,1
Hungarian Grand Prix,2024,Budapest,PER,11,Red Bull Racing,29.0,9.0,10.6,1.5999999999999996,5,MEDIUM,1.0,True,1,False,False,70.0,0.4142857142857143,1.0,Medium,19.0,2,8.0,0,0,1,0,Fresh,2.0,0,1,0,41.0,1.0,1
Hungarian Grand Prix,2024,Budapest,PER,11,Red Bull Racing,47.0,7.0,8.0,1.0,4,MEDIUM,19.0,True,1,False,False,70.0,0.6714285714285714,1.0,Medium,19.0,2,6.0,0,0,1,0,Good,2.0,0,0,1,23.0,19.0,1
Hungarian Grand Prix,2024,Budapest,PER,11,Red Bull Racing,48.0,8.0,8.0,0.0,5,MEDIUM,1.0,True,1,False,False,70.0,0.6857142857142857,1.0,Medium,19.0,2,7.0,0,0,1,0,Fresh,2.0,0,0,1,22.0,1.0,1
Hungarian Grand Prix,2024,Budapest,RUS,63,Mercedes,33.0,7.0,10.0,3.0,4,HARD,33.0,True,1,False,False,70.0,0.4714285714285714,0.0,Medium,19.0,2,6.0,0,0,1,0,Worn,3.0,0,1,0,37.0,33.0,1
Hungarian Grand Prix,2024,Budapest,RUS,63,Mercedes,34.0,7.0,9.6,2.5999999999999996,5,MEDIUM,1.0,True,1,False,False,70.0,0.4857142857142857,0.0,Medium,19.0,2,6.0,0,0,1,0,Fresh,2.0,0,1,0,36.0,1.0,1
Hungarian Grand Prix,2024,Budapest,RUS,63,Mercedes,53.0,7.0,8.0,1.0,4,MEDIUM,20.0,True,1,False,False,70.0,0.7571428571428571,1.0,Medium,19.0,2,6.0,0,0,1,0,Good,2.0,0,0,1,17.0,20.0,0
Hungarian Grand Prix,2024,Budapest,RUS,63,Mercedes,54.0,7.0,8.0,1.0,5,HARD,1.0,True,1,False,False,70.0,0.7714285714285715,1.0,Medium,19.0,2,6.0,0,0,1,0,Fresh,3.0,0,0,1,16.0,1.0,0
Hungarian Grand Prix,2024,Budapest,TSU,22,RB,29.0,7.0,10.0,3.0,3,MEDIUM,29.0,True,1,False,False,70.0,0.4142857142857143,0.0,Medium,19.0,2,6.0,0,0,1,0,Worn,2.0,0,1,0,41.0,29.0,1
Hungarian Grand Prix,2024,Budapest,TSU,22,RB,30.0,8.0,10.0,2.0,4,HARD,1.0,True,1,False,False,70.0,0.42857142857142855,1.0,Medium,19.0,2,7.0,0,0,1,0,Fresh,3.0,0,1,0,40.0,1.0,1
Hungarian Grand Prix,2024,Budapest,STR,18,Aston Martin,14.0,7.0,13.75,6.75,4,SOFT,17.0,False,1,False,False,70.0,0.2,0.0,Medium,19.0,2,6.0,0,0,1,0,Good,1.0,1,0,0,56.0,17.0,0
Hungarian Grand Prix,2024,Budapest,STR,18,Aston Martin,15.0,8.0,13.6,5.6,5,MEDIUM,2.0,False,1,False,False,70.0,0.21428571428571427,0.0,Medium,19.0,2,7.0,0,0,1,0,Fresh,2.0,1,0,0,55.0,2.0,1
Hungarian Grand Prix,2024,Budapest,STR,18,Aston Martin,45.0,9.0,12.25,3.25,4,MEDIUM,32.0,False,1,False,False,70.0,0.6428571428571429,0.0,Medium,19.0,2,8.0,0,0,1,0,Worn,2.0,0,1,0,25.0,32.0,1
Hungarian Grand Prix,2024,Budapest,STR,18,Aston Martin,46.0,10.0,12.2,2.1999999999999993,5,HARD,2.0,False,1,False,False,70.0,0.6571428571428571,0.0,Medium,19.0,2,9.0,0,0,1,0,Fresh,3.0,0,1,0,24.0,2.0,1
Hungarian Grand Prix,2024,Budapest,ALO,14,Aston Martin,7.0,7.0,14.0,7.0,4,SOFT,9.0,False,1,False,False,70.0,0.1,0.0,Medium,19.0,2,6.0,0,0,1,0,Fresh,1.0,1,0,0,63.0,9.0,0
Hungarian Grand Prix,2024,Budapest,ALO,14,Aston Martin,8.0,8.0,14.0,6.0,5,MEDIUM,2.0,False,1,False,False,70.0,0.11428571428571428,0.0,Medium,19.0,2,7.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,2.0,0
Hungarian Grand Prix,2024,Budapest,ALO,14,Aston Martin,37.0,7.0,11.75,4.75,4,MEDIUM,31.0,False,1,False,False,70.0,0.5285714285714286,0.0,Medium,19.0,2,6.0,0,0,1,0,Worn,2.0,0,1,0,33.0,31.0,1
Hungarian Grand Prix,2024,Budapest,ALO,14,Aston Martin,38.0,8.0,11.6,3.5999999999999996,5,HARD,2.0,False,1,False,False,70.0,0.5428571428571428,0.0,Medium,19.0,2,7.0,0,0,1,0,Fresh,3.0,0,1,0,32.0,2.0,1
Hungarian Grand Prix,2024,Budapest,RIC,3,RB,7.0,9.0,17.0,8.0,4,MEDIUM,7.0,True,1,False,False,70.0,0.1,0.0,Medium,19.0,2,8.0,0,0,1,0,Fresh,2.0,1,0,0,63.0,7.0,0
Hungarian Grand Prix,2024,Budapest,RIC,3,RB,8.0,10.0,17.0,7.0,5,HARD,1.0,True,1,False,False,70.0,0.11428571428571428,0.0,Medium,19.0,2,9.0,0,0,1,0,Fresh,3.0,1,0,0,62.0,1.0,0
Hungarian Grand Prix,2024,Budapest,RIC,3,RB,28.0,16.0,17.25,1.25,4,HARD,21.0,True,1,False,False,70.0,0.4,1.0,Medium,19.0,2,15.0,0,0,0,1,Good,3.0,0,1,0,42.0,21.0,1
Hungarian Grand Prix,2024,Budapest,RIC,3,RB,29.0,17.0,16.6,-0.3999999999999986,5,HARD,1.0,True,1,False,False,70.0,0.4142857142857143,1.0,Medium,19.0,2,16.0,0,0,0,1,Fresh,3.0,0,1,0,41.0,1.0,1
Hungarian Grand Prix,2024,Budapest,HUL,27,Haas F1 Team,2.0,14.0,19.25,5.25,4,MEDIUM,2.0,True,1,False,False,70.0,0.02857142857142857,0.0,Medium,19.0,2,13.0,0,0,1,0,Fresh,2.0,1,0,0,68.0,2.0,0
Hungarian Grand Prix,2024,Budapest,HUL,27,Haas F1 Team,3.0,17.0,18.2,1.1999999999999993,5,HARD,1.0,True,1,False,False,70.0,0.04285714285714286,1.0,Medium,19.0,2,16.0,0,0,0,1,Fresh,3.0,1,0,0,67.0,1.0,0
Hungarian Grand Prix,2024,Budapest,HUL,27,Haas F1 Team,29.0,13.0,17.5,4.5,4,HARD,27.0,True,1,False,False,70.0,0.4142857142857143,0.0,Medium,19.0,2,12.0,0,0,1,0,Worn,3.0,0,1,0,41.0,27.0,1
Hungarian Grand Prix,2024,Budapest,HUL,27,Haas F1 Team,30.0,11.0,16.8,5.800000000000001,5,HARD,1.0,True,1,False,False,70.0,0.42857142857142855,0.0,Medium,19.0,2,10.0,0,0,1,0,Fresh,3.0,0,1,0,40.0,1.0,1
Hungarian Grand Prix,2024,Budapest,ALB,23,Williams,6.0,9.0,15.25,6.25,4,SOFT,6.0,True,1,False,False,70.0,0.08571428571428572,0.0,Medium,19.0,2,8.0,0,0,1,0,Fresh,1.0,1,0,0,64.0,6.0,0
Hungarian Grand Prix,2024,Budapest,ALB,23,Williams,7.0,11.0,15.2,4.199999999999999,5,HARD,1.0,True,1,False,False,70.0,0.1,0.0,Medium,19.0,2,10.0,0,0,1,0,Fresh,3.0,1,0,0,63.0,1.0,0
Hungarian Grand Prix,2024,Budapest,ALB,23,Williams,29.0,14.0,18.5,4.5,4,HARD,23.0,True,1,False,False,70.0,0.4142857142857143,0.0,Medium,19.0,2,13.0,0,0,1,0,Good,3.0,0,1,0,41.0,23.0,1
Hungarian Grand Prix,2024,Budapest,ALB,23,Williams,30.0,15.0,17.8,2.8000000000000007,5,HARD,1.0,True,1,False,False,70.0,0.42857142857142855,0.0,Medium,19.0,2,14.0,0,0,1,0,Fresh,3.0,0,1,0,40.0,1.0,1
Hungarian Grand Prix,2024,Budapest,MAG,20,Haas F1 Team,6.0,10.0,16.25,6.25,4,SOFT,6.0,True,1,False,False,70.0,0.08571428571428572,0.0,Medium,19.0,2,9.0,0,0,1,0,Fresh,1.0,1,0,0,64.0,6.0,0
Hungarian Grand Prix,2024,Budapest,MAG,20,Haas F1 Team,7.0,13.0,16.2,3.1999999999999993,5,HARD,1.0,True,1,False,False,70.0,0.1,0.0,Medium,19.0,2,12.0,0,0,1,0,Fresh,3.0,1,0,0,63.0,1.0,0
Hungarian Grand Prix,2024,Budapest,MAG,20,Haas F1 Team,34.0,12.0,16.25,4.25,4,HARD,28.0,True,1,False,False,70.0,0.4857142857142857,0.0,Medium,19.0,2,11.0,0,0,1,0,Worn,3.0,0,1,0,36.0,28.0,1
Hungarian Grand Prix,2024,Budapest,MAG,20,Haas F1 Team,35.0,13.0,16.2,3.1999999999999993,5,HARD,1.0,True,1,False,False,70.0,0.5,0.0,Medium,19.0,2,12.0,0,0,1,0,Fresh,3.0,0,1,0,35.0,1.0,1
Hungarian Grand Prix,2024,Budapest,BOT,77,Kick Sauber,16.0,8.0,17.25,9.25,4,MEDIUM,17.0,False,1,False,False,70.0,0.22857142857142856,0.0,Medium,19.0,2,7.0,0,0,1,0,Good,2.0,1,0,0,54.0,17.0,1
Hungarian Grand Prix,2024,Budapest,BOT,77,Kick Sauber,17.0,10.0,17.2,7.199999999999999,5,HARD,1.0,True,1,False,False,70.0,0.24285714285714285,0.0,Medium,19.0,2,9.0,0,0,1,0,Fresh,3.0,1,0,0,53.0,1.0,1
Hungarian Grand Prix,2024,Budapest,BOT,77,Kick Sauber,45.0,13.0,18.0,5.0,4,HARD,29.0,True,1,False,False,70.0,0.6428571428571429,0.0,Medium,19.0,2,12.0,0,0,1,0,Worn,3.0,0,1,0,25.0,29.0,1
Hungarian Grand Prix,2024,Budapest,BOT,77,Kick Sauber,46.0,15.0,18.0,3.0,5,HARD,1.0,True,1,False,False,70.0,0.6571428571428571,0.0,Medium,19.0,2,14.0,0,0,1,0,Fresh,3.0,0,1,0,24.0,1.0,1
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,8.0,13.0,19.0,6.0,4,MEDIUM,8.0,True,1,False,False,70.0,0.11428571428571428,0.0,Medium,19.0,2,12.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,8.0,0
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,9.0,12.0,19.0,7.0,5,HARD,1.0,True,1,False,False,70.0,0.12857142857142856,0.0,Medium,19.0,2,11.0,0,0,1,0,Fresh,3.0,1,0,0,61.0,1.0,0
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,33.0,14.0,18.5,4.5,4,HARD,25.0,True,1,False,False,70.0,0.4714285714285714,0.0,Medium,19.0,2,13.0,0,0,1,0,Good,3.0,0,1,0,37.0,25.0,1
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,34.0,14.0,18.4,4.399999999999999,5,HARD,1.0,True,1,False,False,70.0,0.4857142857142857,0.0,Medium,19.0,2,13.0,0,0,1,0,Fresh,3.0,0,1,0,36.0,1.0,1
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,63.0,18.0,17.5,-0.5,4,HARD,30.0,True,1,False,False,70.0,0.9,1.0,Medium,19.0,2,17.0,0,0,0,1,Worn,3.0,0,0,1,7.0,30.0,0
Hungarian Grand Prix,2024,Budapest,SAR,2,Williams,64.0,18.0,17.4,-0.6000000000000014,5,SOFT,1.0,True,1,False,False,70.0,0.9142857142857143,1.0,Medium,19.0,2,17.0,0,0,0,1,Fresh,1.0,0,0,1,6.0,1.0,0
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,6.0,14.0,18.25,4.25,4,MEDIUM,6.0,True,1,False,False,70.0,0.08571428571428572,0.0,Medium,19.0,2,13.0,0,0,1,0,Fresh,2.0,1,0,0,64.0,6.0,0
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,7.0,18.0,18.2,0.1999999999999993,5,HARD,1.0,True,1,False,False,70.0,0.1,1.0,Medium,19.0,2,17.0,0,0,0,1,Fresh,3.0,1,0,0,63.0,1.0,0
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,30.0,16.0,19.0,3.0,4,HARD,24.0,True,1,False,False,70.0,0.42857142857142855,0.0,Medium,19.0,2,15.0,0,0,0,1,Good,3.0,0,1,0,40.0,24.0,1
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,31.0,15.0,18.8,3.8000000000000007,5,HARD,1.0,True,1,False,False,70.0,0.44285714285714284,0.0,Medium,19.0,2,14.0,0,0,1,0,Fresh,3.0,0,1,0,39.0,1.0,1
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,64.0,16.0,18.75,2.75,4,HARD,34.0,True,1,False,False,70.0,0.9142857142857143,0.0,Medium,19.0,2,15.0,0,0,0,1,Worn,3.0,0,0,1,6.0,34.0,0
Hungarian Grand Prix,2024,Budapest,OCO,31,Alpine,65.0,17.0,18.75,1.75,4,SOFT,1.0,True,1,False,False,70.0,0.9285714285714286,1.0,Medium,19.0,2,16.0,0,0,0,1,Fresh,1.0,0,0,1,5.0,1.0,0
Hungarian Grand Prix,2024,Budapest,ZHO,24,Kick Sauber,7.0,17.0,20.0,3.0,4,MEDIUM,8.0,False,1,False,False,70.0,0.1,0.0,Medium,19.0,2,16.0,0,0,0,1,Fresh,2.0,1,0,0,63.0,8.0,0
Hungarian Grand Prix,2024,Budapest,ZHO,24,Kick Sauber,8.0,16.0,20.0,4.0,5,HARD,1.0,True,1,False,False,70.0,0.11428571428571428,0.0,Medium,19.0,2,15.0,0,0,0,1,Fresh,3.0,1,0,0,62.0,1.0,0
Hungarian Grand Prix,2024,Budapest,ZHO,24,Kick Sauber,36.0,16.0,19.0,3.0,4,HARD,29.0,True,1,False,False,70.0,0.5142857142857142,0.0,Medium,19.0,2,15.0,0,0,0,1,Worn,3.0,0,1,0,34.0,29.0,1
Hungarian Grand Prix,2024,Budapest,ZHO,24,Kick Sauber,37.0,16.0,19.0,3.0,5,HARD,1.0,True,1,False,False,70.0,0.5285714285714286,0.0,Medium,19.0,2,15.0,0,0,0,1,Fresh,3.0,0,1,0,33.0,1.0,1
Hungarian Grand Prix,2024,Budapest,GAS,10,Alpine,28.0,10.0,16.0,6.0,3,HARD,28.0,True,1,False,False,70.0,0.4,0.0,Medium,19.0,2,9.0,0,0,1,0,Worn,3.0,0,1,0,42.0,28.0,1
Hungarian Grand Prix,2024,Budapest,GAS,10,Alpine,29.0,12.0,16.0,4.0,3,MEDIUM,1.0,True,1,False,False,70.0,0.4142857142857143,0.0,Medium,19.0,2,11.0,0,0,1,0,Fresh,2.0,0,1,0,41.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,HAM,44,Mercedes,11.0,1.0,2.6666666666666665,1.6666666666666665,3,MEDIUM,11.0,True,1,False,False,44.0,0.25,1.0,Easy,17.0,3,0.0,1,1,0,0,Good,2.0,1,0,0,33.0,11.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,HAM,44,Mercedes,12.0,2.0,2.5,0.5,4,HARD,1.0,True,1,False,False,44.0,0.2727272727272727,1.0,Easy,17.0,3,1.0,0,1,0,0,Fresh,3.0,1,0,0,32.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,HAM,44,Mercedes,26.0,1.0,3.5,2.5,4,HARD,15.0,True,1,False,False,44.0,0.5909090909090909,0.0,Easy,17.0,3,0.0,1,1,0,0,Good,3.0,0,1,0,18.0,15.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,HAM,44,Mercedes,27.0,1.0,3.2,2.2,5,HARD,1.0,True,1,False,False,44.0,0.6136363636363636,0.0,Easy,17.0,3,0.0,1,1,0,0,Fresh,3.0,0,1,0,17.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,PIA,81,McLaren,11.0,4.0,4.75,0.75,4,MEDIUM,11.0,True,1,False,False,44.0,0.25,1.0,Easy,17.0,3,3.0,0,0,0,0,Good,2.0,1,0,0,33.0,11.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,PIA,81,McLaren,12.0,6.0,4.6,-1.4000000000000004,5,HARD,1.0,True,1,False,False,44.0,0.2727272727272727,1.0,Easy,17.0,3,5.0,0,0,1,0,Fresh,3.0,1,0,0,32.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,PIA,81,McLaren,30.0,1.0,4.0,3.0,4,HARD,19.0,True,1,False,False,44.0,0.6818181818181818,0.0,Easy,17.0,3,0.0,1,1,0,0,Good,3.0,0,0,1,14.0,19.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,PIA,81,McLaren,31.0,1.0,3.8,2.8,5,HARD,1.0,True,1,False,False,44.0,0.7045454545454546,0.0,Easy,17.0,3,0.0,1,1,0,0,Fresh,3.0,0,0,1,13.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,LEC,16,Ferrari,12.0,1.0,3.5,2.5,4,MEDIUM,12.0,True,1,False,False,44.0,0.2727272727272727,0.0,Easy,17.0,3,0.0,1,1,0,0,Good,2.0,1,0,0,32.0,12.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,LEC,16,Ferrari,13.0,1.0,3.4,2.4,5,HARD,1.0,True,1,False,False,44.0,0.29545454545454547,0.0,Easy,17.0,3,0.0,1,1,0,0,Fresh,3.0,1,0,0,31.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,LEC,16,Ferrari,25.0,2.0,5.5,3.5,4,HARD,13.0,True,1,False,False,44.0,0.5681818181818182,0.0,Easy,17.0,3,1.0,0,1,0,0,Good,3.0,0,1,0,19.0,13.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,LEC,16,Ferrari,26.0,3.0,5.0,2.0,5,HARD,1.0,True,1,False,False,44.0,0.5909090909090909,1.0,Easy,17.0,3,2.0,0,1,0,0,Fresh,3.0,0,1,0,18.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,VER,1,Red Bull Racing,10.0,8.0,8.75,0.75,4,MEDIUM,10.0,True,1,False,False,44.0,0.22727272727272727,1.0,Easy,17.0,3,7.0,0,0,1,0,Fresh,2.0,1,0,0,34.0,10.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,VER,1,Red Bull Racing,11.0,8.0,8.4,0.40000000000000036,5,HARD,1.0,True,1,False,False,44.0,0.25,1.0,Easy,17.0,3,7.0,0,0,1,0,Fresh,3.0,1,0,0,33.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,VER,1,Red Bull Racing,28.0,3.0,5.0,2.0,4,HARD,18.0,True,1,False,False,44.0,0.6363636363636364,1.0,Easy,17.0,3,2.0,0,1,0,0,Good,3.0,0,1,0,16.0,18.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,VER,1,Red Bull Racing,29.0,4.0,5.0,1.0,5,MEDIUM,1.0,True,1,False,False,44.0,0.6590909090909091,1.0,Easy,17.0,3,3.0,0,0,0,0,Fresh,2.0,0,1,0,15.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,NOR,4,McLaren,15.0,2.0,8.0,6.0,4,MEDIUM,15.0,True,12,False,True,44.0,0.3409090909090909,0.0,Easy,17.0,3,1.0,0,1,0,0,Good,2.0,0,1,0,29.0,15.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,NOR,4,McLaren,16.0,2.0,7.6,5.6,5,HARD,1.0,True,1,False,False,44.0,0.36363636363636365,0.0,Easy,17.0,3,1.0,0,1,0,0,Fresh,3.0,0,1,0,28.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,NOR,4,McLaren,29.0,3.0,6.0,3.0,4,HARD,14.0,True,1,False,False,44.0,0.6590909090909091,0.0,Easy,17.0,3,2.0,0,1,0,0,Good,3.0,0,1,0,15.0,14.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,NOR,4,McLaren,30.0,3.0,6.0,3.0,5,HARD,1.0,True,1,False,False,44.0,0.6818181818181818,0.0,Easy,17.0,3,2.0,0,1,0,0,Fresh,3.0,0,0,1,14.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAI,55,Ferrari,20.0,1.0,7.0,6.0,4,HARD,20.0,True,1,False,False,44.0,0.45454545454545453,0.0,Easy,17.0,3,0.0,1,1,0,0,Good,3.0,0,1,0,24.0,20.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAI,55,Ferrari,21.0,3.0,6.8,3.8,5,MEDIUM,1.0,True,1,False,False,44.0,0.4772727272727273,0.0,Easy,17.0,3,2.0,0,1,0,0,Fresh,2.0,0,1,0,23.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAI,55,Ferrari,28.0,5.0,8.0,3.0,4,MEDIUM,8.0,True,1,False,False,44.0,0.6363636363636364,0.0,Easy,17.0,3,4.0,0,0,0,0,Fresh,2.0,0,1,0,16.0,8.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAI,55,Ferrari,29.0,7.0,8.0,1.0,5,HARD,1.0,True,1,False,False,44.0,0.6590909090909091,1.0,Easy,17.0,3,6.0,0,0,1,0,Fresh,3.0,0,1,0,15.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,PER,11,Red Bull Racing,11.0,3.0,6.0,3.0,4,MEDIUM,11.0,True,1,False,False,44.0,0.25,0.0,Easy,17.0,3,2.0,0,1,0,0,Good,2.0,1,0,0,33.0,11.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,PER,11,Red Bull Racing,12.0,5.0,5.8,0.7999999999999998,5,MEDIUM,1.0,True,1,False,False,44.0,0.2727272727272727,1.0,Easy,17.0,3,4.0,0,0,0,0,Fresh,2.0,1,0,0,32.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,PER,11,Red Bull Racing,21.0,5.0,8.0,3.0,4,MEDIUM,10.0,True,1,False,False,44.0,0.4772727272727273,0.0,Easy,17.0,3,4.0,0,0,0,0,Fresh,2.0,0,1,0,23.0,10.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,PER,11,Red Bull Racing,22.0,7.0,8.0,1.0,5,HARD,1.0,True,1,False,False,44.0,0.5,1.0,Easy,17.0,3,6.0,0,0,1,0,Fresh,3.0,0,1,0,22.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,ALO,14,Aston Martin,13.0,4.0,11.5,7.5,4,MEDIUM,13.0,True,1,False,False,44.0,0.29545454545454547,0.0,Easy,17.0,3,3.0,0,0,0,0,Good,2.0,1,0,0,31.0,13.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,ALO,14,Aston Martin,14.0,6.0,11.4,5.4,5,MEDIUM,1.0,True,1,False,False,44.0,0.3181818181818182,0.0,Easy,17.0,3,5.0,0,0,1,0,Fresh,2.0,1,0,0,30.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,OCO,31,Alpine,12.0,8.0,14.0,6.0,4,MEDIUM,12.0,True,1,False,False,44.0,0.2727272727272727,0.0,Easy,17.0,3,7.0,0,0,1,0,Good,2.0,1,0,0,32.0,12.0,0
